Date,Advertiser,Advertiser ID,Advertiser Status,Advertiser Integration Code,City,City ID,Country,Browser,Operating System,Device Type,Advertiser Currency,Impressions,Billable Impressions,Clicks,Total Conversions,Media Cost (Advertiser Currency),Click Rate (CTR)
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Android Webkit,Android,Smart Phone,INR,32,32.00,0,0.00,1.231359,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Android Webkit,Android 4.1,Smart Phone,INR,28,28.00,0,0.00,1.097197,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Android Webkit,Android 4.1,Tablet,INR,1,1.00,0,0.00,0.017770,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Android Webkit,Android 4.2,Smart Phone,INR,41,41.00,0,0.00,1.539586,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Android Webkit,Android 4.3,Smart Phone,INR,48,48.00,0,0.00,1.750209,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Android Webkit,Android 4.4,Smart Phone,INR,8,8.00,0,0.00,0.294285,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Firefox,Windows XP,Desktop,INR,1,1.00,0,0.00,0.006228,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Firefox,Windows 7,Desktop,INR,3,3.00,0,0.00,0.024705,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Firefox,Windows 8,Desktop,INR,3,3.00,0,0.00,0.015672,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Other,Desktop,INR,12,12.00,0,0.00,0.092599,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Windows XP,Desktop,INR,2,2.00,0,0.00,0.016474,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Windows 7,Desktop,INR,24,24.00,0,0.00,0.177642,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Android,Smart Phone,INR,189,189.00,0,0.00,7.019163,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Android,Tablet,INR,5,5.00,0,0.00,0.080765,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Windows 8,Desktop,INR,4,4.00,0,0.00,0.029868,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Android 4.1,Smart Phone,INR,3,3.00,0,0.00,0.110499,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Android 4.2,Smart Phone,INR,4,4.00,0,0.00,0.147134,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Android 4.3,Smart Phone,INR,1,1.00,0,0.00,0.008103,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Android 4.4,Smart Phone,INR,55,55.00,0,0.00,2.048775,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Chrome,Android 4.4,Tablet,INR,1,1.00,0,0.00,0.009685,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,Macintosh,Desktop,INR,2,2.00,0,0.00,0.016474,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,iOS,Smart Phone,INR,2257,2257.00,6,0.00,82.851779,0.266%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,iOS,Tablet,INR,26,26.00,0,0.00,0.399214,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,Symbian OS 5.0,Smart Phone,INR,2,2.00,0,0.00,0.040248,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,iOS 7.0,Smart Phone,INR,15,15.00,0,0.00,0.424214,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,iOS 7.1,Smart Phone,INR,61,61.00,0,0.00,2.194093,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,iOS 8.1,Smart Phone,INR,9,9.00,0,0.00,0.360857,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,iOS 8.1,Tablet,INR,4,4.00,0,0.00,0.066788,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,iOS 8.2,Smart Phone,INR,5,5.00,0,0.00,0.198487,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,iOS 8.3,Smart Phone,INR,28,28.00,0,0.00,1.120317,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Safari,iOS 8,Smart Phone,INR,27,27.00,0,0.00,0.982074,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Internet Explorer 11,Windows 7,Desktop,INR,4,4.00,0,0.00,0.028246,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Mobile Other,Windows Phone OS,Smart Phone,INR,4,4.00,0,0.00,0.054784,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Mobile Other,Android 4.4,Smart Phone,INR,2,2.00,0,0.00,0.046786,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,BlackBerry,RIM OS 7.1,Smart Phone,INR,1,1.00,0,0.00,0.023393,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,UCWeb,Android,Smart Phone,INR,15,15.00,0,0.00,0.501075,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,UCWeb,Android 2.3,Smart Phone,INR,4,4.00,0,0.00,0.147332,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,UCWeb,Android 4.1,Smart Phone,INR,21,21.00,0,0.00,0.762406,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,UCWeb,Android 4.2,Smart Phone,INR,1,1.00,0,0.00,0.022056,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,UCWeb,Android 4.4,Smart Phone,INR,4,4.00,0,0.00,0.176796,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,UCWeb,iOS 8.1,Smart Phone,INR,19,19.00,0,0.00,0.721354,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,UCWeb,iOS 8.3,Smart Phone,INR,3,3.00,0,0.00,0.110499,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Firefox Mobile,Android,Smart Phone,INR,16,16.00,0,0.00,0.589083,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,Firefox Mobile,Android 4.4,Smart Phone,INR,15,15.00,0,0.00,0.552297,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Hyderabad,1007740,IN,IEMobile,Windows Phone OS 8.1,Smart Phone,INR,4,4.00,0,0.00,0.035611,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Nellore,1007741,IN,Chrome,Android,Smart Phone,INR,4,4.00,0,0.00,0.147332,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Nellore,1007741,IN,Safari,iOS,Smart Phone,INR,36,36.00,0,0.00,1.376831,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Nellore,1007741,IN,Safari,iOS 8,Smart Phone,INR,1,1.00,0,0.00,0.025121,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Vijayawada,1007742,IN,Firefox,Windows 7,Desktop,INR,1,1.00,0,0.00,0.006898,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Vijayawada,1007742,IN,Firefox,Windows 8,Desktop,INR,3,3.00,0,0.00,0.018684,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Vijayawada,1007742,IN,Chrome,Other,Desktop,INR,1,1.00,0,0.00,0.008237,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Vijayawada,1007742,IN,Chrome,Android,Smart Phone,INR,1,1.00,0,0.00,0.044091,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Vijayawada,1007742,IN,Chrome,Android 4.4,Smart Phone,INR,1,1.00,0,0.00,0.024178,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Vijayawada,1007742,IN,Safari,iOS,Smart Phone,INR,52,52.00,0,0.00,1.927200,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Vijayawada,1007742,IN,Safari,iOS 7.1,Smart Phone,INR,9,9.00,0,0.00,0.274677,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Vijayawada,1007742,IN,Safari,iOS 8,Smart Phone,INR,2,2.00,0,0.00,0.088398,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Visakhapatnam,1007743,IN,Android Webkit,Android 4.1,Smart Phone,INR,1,1.00,0,0.00,0.024178,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Visakhapatnam,1007743,IN,Android Webkit,Android 4.3,Smart Phone,INR,3,3.00,0,0.00,0.132267,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Visakhapatnam,1007743,IN,Chrome,Windows 7,Desktop,INR,1,1.00,0,0.00,0.007567,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Visakhapatnam,1007743,IN,Chrome,Android,Smart Phone,INR,8,8.00,0,0.00,0.292378,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Visakhapatnam,1007743,IN,Safari,iOS,Smart Phone,INR,102,102.00,1,0.00,3.925179,0.980%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Visakhapatnam,1007743,IN,Safari,iOS 7.1,Smart Phone,INR,4,4.00,0,0.00,0.146953,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Visakhapatnam,1007743,IN,Safari,iOS 8.3,Smart Phone,INR,3,3.00,0,0.00,0.110499,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Visakhapatnam,1007743,IN,Internet Explorer 11,Windows 7,Desktop,INR,1,1.00,0,0.00,0.008103,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Warangal,1007744,IN,Android Webkit,Android 4.1,Smart Phone,INR,1,1.00,0,0.00,0.024717,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Warangal,1007744,IN,Chrome,Android,Smart Phone,INR,1,1.00,0,0.00,0.044101,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Warangal,1007744,IN,Safari,iOS,Smart Phone,INR,7,7.00,0,0.00,0.279575,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Android Webkit,Android,Smart Phone,INR,1,1.00,0,0.00,0.025180,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Android Webkit,Android 4.1,Smart Phone,INR,6,6.00,0,0.00,0.265194,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Android Webkit,Android 4.2,Smart Phone,INR,13,13.00,0,0.00,0.573680,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Android Webkit,Android 4.3,Smart Phone,INR,22,22.00,0,0.00,0.861888,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Chrome,Android,Smart Phone,INR,45,45.00,0,0.00,1.741483,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Chrome,Android 4.4,Smart Phone,INR,23,23.00,0,0.00,0.912959,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Safari,iOS,Smart Phone,INR,156,156.00,2,0.00,5.749143,1.282%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Safari,iOS 8.2,Smart Phone,INR,1,1.00,0,0.00,0.044199,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Safari,iOS 8,Smart Phone,INR,3,3.00,0,0.00,0.110499,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,UCWeb,Android 4.4,Smart Phone,INR,5,5.00,0,0.00,0.191017,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,UCWeb,iOS 8.1,Smart Phone,INR,4,4.00,0,0.00,0.147332,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,UCWeb,iOS 8.2,Smart Phone,INR,12,12.00,0,0.00,0.441490,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Firefox Mobile,Android,Smart Phone,INR,8,8.00,0,0.00,0.294664,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Firefox Mobile,Android 4.2,Smart Phone,INR,1,1.00,0,0.00,0.036833,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Guwahati,1007745,IN,Firefox Mobile,Android 4.4,Smart Phone,INR,3,3.00,0,0.00,0.110499,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Silchar,1007746,IN,Safari,iOS,Smart Phone,INR,11,11.00,0,0.00,0.419627,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Dhanbad,1007747,IN,Safari,iOS,Smart Phone,INR,1,1.00,0,0.00,0.036833,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Jamshedpur,1007748,IN,Android Webkit,Android 4.1,Smart Phone,INR,8,8.00,0,0.00,0.353592,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Jamshedpur,1007748,IN,Chrome,Android,Smart Phone,INR,1,1.00,0,0.00,0.044097,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Jamshedpur,1007748,IN,Chrome,Android 4.1,Smart Phone,INR,2,2.00,0,0.00,0.049291,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Jamshedpur,1007748,IN,Chrome,Android 4.4,Smart Phone,INR,1,1.00,0,0.00,0.023928,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Jamshedpur,1007748,IN,Safari,iOS,Smart Phone,INR,43,43.00,0,0.00,1.600414,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Android Webkit,Android,Smart Phone,INR,19,19.00,0,0.00,0.787155,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Android Webkit,Android 4.0,Smart Phone,INR,2,2.00,0,0.00,0.088398,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Android Webkit,Android 4.1,Smart Phone,INR,43,43.00,0,0.00,1.615308,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Android Webkit,Android 4.2,Smart Phone,INR,46,46.00,0,0.00,1.750046,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Android Webkit,Android 4.3,Smart Phone,INR,118,118.00,0,0.00,4.488422,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Android Webkit,Android 4.4,Smart Phone,INR,11,11.00,0,0.00,0.470789,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Chrome,Other,Desktop,INR,1,1.00,0,0.00,0.008304,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Chrome,Windows 7,Desktop,INR,3,3.00,0,0.00,0.021363,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Chrome,Android,Smart Phone,INR,284,284.00,4,0.00,10.838372,1.408%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Chrome,Windows 8,Desktop,INR,1,1.00,0,0.00,0.005491,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Chrome,Android 4.0,Smart Phone,INR,2,2.00,0,0.00,0.088398,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Chrome,Android 4.1,Smart Phone,INR,4,4.00,0,0.00,0.146978,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Chrome,Android 4.2,Smart Phone,INR,33,33.00,0,0.00,1.347614,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Chrome,Android 4.3,Smart Phone,INR,1,1.00,0,0.00,0.025131,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Chrome,Android 4.4,Smart Phone,INR,120,120.00,2,0.00,4.672076,1.667%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Safari,iOS,Smart Phone,INR,917,917.00,2,0.00,33.820552,0.218%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Safari,iOS 7.0,Smart Phone,INR,4,4.00,0,0.00,0.147332,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Safari,iOS 7.1,Smart Phone,INR,35,35.00,0,0.00,1.361121,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Safari,iOS 8.1,Smart Phone,INR,1,1.00,0,0.00,0.036833,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Safari,iOS 8,Smart Phone,INR,16,16.00,0,0.00,0.589328,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Internet Explorer 11,Windows 8,Desktop,INR,1,1.00,0,0.00,0.008237,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Mobile Other,Android,Smart Phone,INR,8,8.00,0,0.00,0.294456,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Mobile Other,Android 4.4,Smart Phone,INR,29,29.00,0,0.00,1.097447,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,UCWeb,Android,Smart Phone,INR,1,1.00,0,0.00,0.023517,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,UCWeb,Android 4.1,Smart Phone,INR,37,37.00,0,0.00,1.365997,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,UCWeb,Android 4.2,Smart Phone,INR,46,46.00,0,0.00,1.760605,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,UCWeb,iOS 7.0,Smart Phone,INR,4,4.00,0,0.00,0.147636,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,UCWeb,Android 4.4,Smart Phone,INR,42,42.00,0,0.00,1.568260,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,UCWeb,iOS 8.1,Smart Phone,INR,20,20.00,0,0.00,0.549370,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,UCWeb,iOS 8.2,Smart Phone,INR,2,2.00,0,0.00,0.073666,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,UCWeb,iOS 8.3,Smart Phone,INR,28,28.00,0,0.00,1.030412,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Firefox Mobile,Android,Smart Phone,INR,68,68.00,0,0.00,2.503827,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Firefox Mobile,Android 4.0,Smart Phone,INR,2,2.00,0,0.00,0.073666,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Firefox Mobile,Android 4.3,Smart Phone,INR,4,4.00,0,0.00,0.147332,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Firefox Mobile,Android 4.4,Smart Phone,INR,30,30.00,0,0.00,1.108232,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,IEMobile,Windows Phone OS 7.5,Smart Phone,INR,1,1.00,0,0.00,0.008170,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,IEMobile,Windows Phone OS 8.0,Smart Phone,INR,1,1.00,0,0.00,0.010045,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Patna,1007749,IN,Opera,Windows XP,Desktop,INR,1,1.00,0,0.00,0.003348,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Other,Other,Desktop,INR,5,5.00,0,0.00,0.040114,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Other,Windows Phone OS,Desktop,INR,7,7.00,0,0.00,0.037775,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Android Webkit,Android,Smart Phone,INR,149,149.00,1,0.00,5.804273,0.671%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Android Webkit,Android 2.3,Smart Phone,INR,2,2.00,0,0.00,0.043621,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Android Webkit,Android 4.0,Smart Phone,INR,4,4.00,0,0.00,0.113583,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Android Webkit,Android 4.1,Smart Phone,INR,305,305.00,2,0.00,11.480702,0.656%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Android Webkit,Android 4.2,Smart Phone,INR,139,139.00,3,0.00,5.112249,2.158%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Android Webkit,Android 4.3,Smart Phone,INR,395,395.00,0,0.00,15.190632,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Android Webkit,Android 4.4,Smart Phone,INR,58,58.00,5,0.00,2.298901,8.621%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Firefox,Windows XP,Desktop,INR,26,26.00,0,0.00,0.132913,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Firefox,Windows Vista,Desktop,INR,2,2.00,0,0.00,0.013997,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Firefox,Windows 7,Desktop,INR,113,113.00,0,0.00,0.582570,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Firefox,Windows 8,Desktop,INR,23,23.00,0,0.00,0.115347,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Other,Desktop,INR,18,18.00,0,0.00,0.106200,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Windows XP,Desktop,INR,31,31.00,0,0.00,0.184951,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Windows 7,Desktop,INR,306,306.00,0,0.00,1.749415,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Macintosh,Desktop,INR,3,3.00,0,0.00,0.013764,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Android,Smart Phone,INR,1929,1929.00,17,0.00,72.534543,0.881%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Windows 8,Desktop,INR,64,64.00,0,0.00,0.397278,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Android 4.0,Smart Phone,INR,6,6.00,0,0.00,0.220998,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Android 4.1,Smart Phone,INR,21,21.00,0,0.00,0.875570,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Android 4.2,Smart Phone,INR,35,35.00,0,0.00,1.317750,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Android 4.3,Smart Phone,INR,9,9.00,0,0.00,0.378332,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Chrome,Android 4.4,Smart Phone,INR,655,655.00,3,0.00,24.783029,0.458%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Internet Explorer 9,Windows 7,Desktop,INR,1,1.00,0,0.00,0.004152,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Safari,iOS,Smart Phone,INR,28828,28828.00,129,0.00,1062.417850,0.447%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Safari,iOS,Tablet,INR,6,6.00,0,0.00,0.088381,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Safari,iOS 7.0,Smart Phone,INR,42,42.00,0,0.00,1.338266,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,New Delhi,1007751,IN,Safari,iOS 7.1,Smart Phone,INR,1245,1245.00,4,0.00,46.091847,0.321%
