"GEO_PERFORMANCE_REPORT (Apr 1, 2016-Jul 1, 2016)"
Day,Campaign ID,Campaign,Impressions,Clicks,All conv.,Cost,City,Country/Territory,Device
2016-04-15,390878914,TNT GDN,18,0,0.0,35200,9040235,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,29,0,0.0,44440,9050486,2356,Computers
2016-04-15,390878914,TNT GDN,141,0,0.0,186330,1007796,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,159,0,0.0,248170,1007821,2356,Computers
2016-04-07,390878914,TNT GDN,10,0,0.0,14470,9050527,2356,Mobile devices with full browsers
2016-04-05,390878914,TNT GDN,2585,2,0.0,2573870,1007796,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,141,0,0.0,145750,9040198,2356,Mobile devices with full browsers
2016-04-12,390878914,TNT GDN,179,0,0.0,334970,9040241,2356,Computers
2016-04-12,390878914,TNT GDN,1,0,0.0,4250,9050525,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,14,0,0.0,19450,9040239,2356,Mobile devices with full browsers
2016-04-10,390878914,TNT GDN,436,0,0.0,880890,1007759,2356,Computers
2016-04-02,390878914,TNT GDN,644,1,0.0,975970,1007760,2356,Mobile devices with full browsers
2016-04-18,390878914,TNT GDN,22,0,0.0,18970,9050486,2356,Mobile devices with full browsers
2016-04-12,390878914,TNT GDN,4,0,0.0,2200,9040172,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,48,0,0.0,93780,9040241,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,15,0,0.0,19580,9040229,2356,Tablets with full browsers
2016-04-08,390878914,TNT GDN,311,0,0.0,686660,9040188,2356,Computers
2016-04-15,390878914,TNT GDN,60,0,0.0,89250,1007821,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,25,0,0.0,43810,1007821,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,73,0,0.0,70770,9040181,2356,Mobile devices with full browsers
2016-04-05,390878914,TNT GDN,23,0,0.0,55390,9040198,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,56,0,0.0,46790,1007815,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,1745,0,0.0,3426900,1007760,2356,Computers
2016-04-09,390878914,TNT GDN,120,0,0.0,92120,9040181,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,16,0,0.0,31620,9040188,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,4205,2,0.0,8180980,1007796,2356,Computers
2016-04-04,390878914,TNT GDN,502,0,0.0,810970,9040198,2356,Computers
2016-04-10,390878914,TNT GDN,22,0,0.0,32230,1007827,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,8,0,0.0,11850,9040192,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,178,0,0.0,283730,1007759,2356,Mobile devices with full browsers
2016-04-11,390878914,TNT GDN,31,0,0.0,32420,9040237,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,50,0,0.0,74160,1007815,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,56,0,0.0,52660,9040241,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,117,0,0.0,245660,9040246,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,902,1,0.0,1616700,1007827,2356,Computers
2016-04-03,390878914,TNT GDN,159,1,0.0,212710,1007827,2356,Mobile devices with full browsers
2016-04-11,390878914,TNT GDN,3630,0,0.0,7401790,1007810,2356,Computers
2016-04-14,390878914,TNT GDN,88,0,0.0,154560,9050508,2356,Computers
2016-04-15,390878914,TNT GDN,133,0,0.0,341960,9040185,2356,Computers
2016-04-14,390878914,TNT GDN,96,0,0.0,122820,9040199,2356,Mobile devices with full browsers
2016-04-10,390878914,TNT GDN,52,0,0.0,123560,9040166,2356,Computers
2016-04-02,390878914,TNT GDN,232,0,0.0,499140,9040190,2356,Computers
2016-04-13,390878914,TNT GDN,2589,0,0.0,4619620,1007810,2356,Computers
2016-04-16,390878914,TNT GDN,342,0,0.0,715310,9040199,2356,Computers
2016-04-04,390878914,TNT GDN,124,0,0.0,214700,9040232,2356,Computers
2016-04-08,390878914,TNT GDN,9,0,0.0,14050,9040185,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,101,0,0.0,196060,9040166,2356,Computers
2016-04-02,390878914,TNT GDN,8,0,0.0,28400,9040190,2356,Tablets with full browsers
2016-04-09,390878914,TNT GDN,42,0,0.0,41940,1007803,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,108,0,0.0,166120,9040185,2356,Computers
2016-04-06,390878914,TNT GDN,106,0,0.0,151370,9050498,2356,Computers
2016-04-12,390878914,TNT GDN,281,0,0.0,435850,9040199,2356,Computers
2016-04-06,390878914,TNT GDN,12,0,0.0,15770,9040166,2356,Mobile devices with full browsers
2016-04-08,390878914,TNT GDN,66,0,0.0,111700,1007803,2356,Computers
2016-04-12,390878914,TNT GDN,70,0,0.0,151130,1007810,2356,Tablets with full browsers
2016-04-08,390878914,TNT GDN,16,0,0.0,12130,9050498,2356,Mobile devices with full browsers
2016-04-08,390878914,TNT GDN,4,0,0.0,11680,9040185,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,31,0,0.0,36680,9040232,2356,Mobile devices with full browsers
2016-04-12,390878914,TNT GDN,3339,0,0.0,6039870,1007810,2356,Computers
2016-04-02,390878914,TNT GDN,13,0,0.0,148960,9040219,2356,Computers
2016-04-17,390878914,TNT GDN,95,0,0.0,157840,9050498,2356,Computers
2016-04-05,390878914,TNT GDN,11,0,0.0,2980,9040191,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,90,0,0.0,216950,9050498,2356,Computers
2016-04-11,390878914,TNT GDN,88,0,0.0,161200,9050515,2356,Computers
2016-04-10,390878914,TNT GDN,392,0,0.0,665800,1007816,2356,Computers
2016-04-06,390878914,TNT GDN,38,0,0.0,20210,9050477,2356,Computers
2016-04-14,390878914,TNT GDN,113,0,0.0,110700,9050502,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,56,0,0.0,76250,9040218,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,449,0,0.0,848010,1007816,2356,Computers
2016-04-07,390878914,TNT GDN,276,0,0.0,436480,9050518,2356,Computers
2016-04-08,390878914,TNT GDN,49,0,0.0,120530,1007764,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,13,0,0.0,11350,9040238,2356,Mobile devices with full browsers
2016-04-07,390878914,TNT GDN,39,0,0.0,49900,9040218,2356,Mobile devices with full browsers
2016-04-11,390878914,TNT GDN,57,0,0.0,69420,9040218,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,19,0,0.0,27350,9050518,2356,Tablets with full browsers
2016-04-01,390878914,TNT GDN,36,0,0.0,43930,9050502,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,1697,0,0.0,2568060,1007764,2356,Mobile devices with full browsers
2016-04-05,390878914,TNT GDN,24,0,0.0,21040,9050477,2356,Computers
2016-04-04,390878914,TNT GDN,25,0,0.0,37940,9050477,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,81,0,0.0,168530,1007746,2356,Computers
2016-04-09,390878914,TNT GDN,3,0,0.0,0,9040238,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,569,0,0.0,973250,1007816,2356,Computers
2016-04-02,390878914,TNT GDN,4784,1,0.0,4763800,1007824,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,3703,1,0.0,3649800,1007824,2356,Mobile devices with full browsers
2016-04-18,390878914,TNT GDN,207,0,0.0,343370,1007793,2356,Computers
2016-04-13,390878914,TNT GDN,12147,0,0.0,20173180, --,2356,Computers
2016-04-15,390878914,TNT GDN,305,0,0.0,454110,1007744,2356,Computers
2016-04-11,390878914,TNT GDN,287,0,0.0,586560,1007744,2356,Computers
2016-04-16,390878914,TNT GDN,261,0,0.0,518370,9050523,2356,Computers
2016-04-08,390878914,TNT GDN,208,0,0.0,350880,9050523,2356,Computers
2016-04-07,390878914,TNT GDN,195,0,0.0,343180,9040224,2356,Computers
2016-04-01,390878914,TNT GDN,74,0,0.0,282630,1007762,2356,Computers
2016-04-09,390878914,TNT GDN,23,0,0.0,43840,9050481,2356,Computers
2016-04-07,390878914,TNT GDN,308,0,0.0,595060,1007744,2356,Computers
2016-04-09,390878914,TNT GDN,91,0,0.0,175070,9040184,2356,Computers
2016-04-08,390878914,TNT GDN,68,0,0.0,92460,9040224,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,96,0,0.0,106410,9040227,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,32,0,0.0,29190,9050481,2356,Mobile devices with full browsers
2016-04-07,390878914,TNT GDN,23,0,0.0,45460,9050481,2356,Computers
2016-04-02,390878914,TNT GDN,11,0,0.0,23940,9040224,2356,Tablets with full browsers
2016-04-01,390878914,TNT GDN,6,0,0.0,6310,9040227,2356,Tablets with full browsers
2016-04-07,390878914,TNT GDN,366,0,0.0,661420, --,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,17,0,0.0,40550,1007744,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,20,0,0.0,62840,1007744,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,46,0,0.0,61950,9040165,2356,Computers
2016-04-10,390878914,TNT GDN,3638,2,0.0,5558180, --,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,3527,2,0.0,4226300, --,2356,Mobile devices with full browsers
2016-04-04,390878914,TNT GDN,6,0,0.0,10080,9050481,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,22,0,0.0,15490,9040165,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,40,0,0.0,58730,1007762,2356,Computers
2016-04-12,390878914,TNT GDN,17,0,0.0,33250,9040227,2356,Tablets with full browsers
2016-04-06,390878914,TNT GDN,48,0,0.0,84630,1007761,2356,Tablets with full browsers
2016-04-09,390878914,TNT GDN,116,0,0.0,261450,9050495,2356,Computers
2016-04-18,390878914,TNT GDN,158,0,0.0,206210,1007824,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,54,0,0.0,56980,9050510,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,63,0,0.0,127140,9050510,2356,Computers
2016-04-17,390878914,TNT GDN,246,0,0.0,362130,9040227,2356,Computers
2016-04-08,390878914,TNT GDN,343,1,0.0,627420,9040227,2356,Computers
2016-04-17,390878914,TNT GDN,85,0,0.0,160370,1007761,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,19,0,0.0,8020,1007762,2356,Computers
2016-04-01,390878914,TNT GDN,1168,0,0.0,2580270,1007761,2356,Computers
2016-04-04,390878914,TNT GDN,15,0,0.0,23040,9040227,2356,Tablets with full browsers
2016-04-09,390878914,TNT GDN,72,0,0.0,88980,1007797,2356,Mobile devices with full browsers
2016-04-12,390878914,TNT GDN,18845,3,0.0,32067160,1007740,2356,Computers
2016-04-09,390878914,TNT GDN,1430,1,0.0,1976070,1007801,2356,Computers
2016-04-12,390878914,TNT GDN,293,0,0.0,574480,1007797,2356,Computers
2016-04-15,390878914,TNT GDN,7,0,0.0,17960,9050493,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,154,0,0.0,224050,9050511,2356,Mobile devices with full browsers
2016-04-08,390878914,TNT GDN,661,0,0.0,1432740,1007811,2356,Computers
2016-04-13,390878914,TNT GDN,1951,0,0.0,2446020,1007801,2356,Computers
2016-04-01,390878914,TNT GDN,7,0,0.0,2820,9050480,2356,Mobile devices with full browsers
2016-04-04,390878914,TNT GDN,113,0,0.0,209300,1007801,2356,Tablets with full browsers
2016-04-06,390878914,TNT GDN,86,0,0.0,140640,1007801,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,48,0,0.0,148230,9050493,2356,Computers
2016-04-12,390878914,TNT GDN,453,0,0.0,812670,9050511,2356,Computers
2016-04-01,390878914,TNT GDN,288,0,0.0,520290,9050511,2356,Computers
2016-04-08,390878914,TNT GDN,57,0,0.0,98740,9050480,2356,Computers
2016-04-18,390878914,TNT GDN,103,0,0.0,178640,9050480,2356,Computers
2016-04-19,390878914,TNT GDN,70,0,0.0,155470,1007740,2356,Computers
2016-04-17,390878914,TNT GDN,1404,1,0.0,1961610,1007801,2356,Computers
2016-04-10,390878914,TNT GDN,64,0,0.0,99250,9040171,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,48,0,0.0,85080,9050480,2356,Computers
2016-04-04,390878914,TNT GDN,291,0,0.0,415160,1007797,2356,Computers
2016-04-08,390878914,TNT GDN,1483,1,0.0,1821260,1007801,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,100,0,0.0,101800,1007797,2356,Mobile devices with full browsers
2016-04-18,390878914,TNT GDN,115,0,0.0,173520,1007801,2356,Tablets with full browsers
2016-04-07,390878914,TNT GDN,66,0,0.0,105180,9040196,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,10,0,0.0,21420,1007821,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,2,0,0.0,4940,1007747,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,15,0,0.0,30080,9040229,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,14,0,0.0,31430,1007815,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,7,0,0.0,2500,1007814,2356,Mobile devices with full browsers
2016-04-17,390878914,TNT GDN,38,0,0.0,73350,9050486,2356,Computers
2016-04-15,390878914,TNT GDN,52,0,0.0,88160,9050513,2356,Mobile devices with full browsers
2016-04-19,390878914,TNT GDN,1,0,0.0,3350,1007825,2356,Mobile devices with full browsers
2016-04-04,390878914,TNT GDN,41,0,0.0,77160,9040202,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,1,0,0.0,4880,9050517,2356,Tablets with full browsers
2016-04-03,390878914,TNT GDN,1,0,0.0,0,1007825,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,5,0,0.0,4270,9050513,2356,Tablets with full browsers
2016-04-03,390878914,TNT GDN,1,0,0.0,0,1007755,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,3,0,0.0,8140,9040210,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,4,0,0.0,8520,9040179,2356,Computers
2016-04-19,390878914,TNT GDN,1,0,0.0,0,9050486,2356,Computers
2016-04-04,390878914,TNT GDN,7,0,0.0,3010,1007806,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,5,0,0.0,9340,1007815,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,9,0,0.0,8970,9040172,2356,Computers
2016-04-11,390878914,TNT GDN,1,0,0.0,0,9040239,2356,Tablets with full browsers
2016-04-18,390878914,TNT GDN,2,0,0.0,3020,9040181,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,3,0,0.0,6620,9040181,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,12,0,0.0,9900,9050527,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,5,0,0.0,9230,9040220,2356,Mobile devices with full browsers
2016-04-18,390878914,TNT GDN,81,0,0.0,155770,1007742,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,4,0,0.0,3250,9040182,2356,Tablets with full browsers
2016-04-12,390878914,TNT GDN,3,0,0.0,3320,9040220,2356,Tablets with full browsers
2016-04-01,390878914,TNT GDN,23,0,0.0,74060,9040225,2356,Tablets with full browsers
2016-04-18,390878914,TNT GDN,3,0,0.0,820,1007758,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,1,0,0.0,0,1007825,2356,Tablets with full browsers
2016-04-19,390878914,TNT GDN,1,0,0.0,3010,1007809,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,3,0,0.0,2650,9040243,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,1,0,0.0,0,9050506,2356,Tablets with full browsers
2016-04-02,390878914,TNT GDN,1,0,0.0,0,9040243,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,1,0,0.0,3070,9040203,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,4,0,0.0,4350,1007787,2356,Tablets with full browsers
2016-04-02,390878914,TNT GDN,3,0,0.0,4940,1007787,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,2,0,0.0,4610,9050522,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,1,0,0.0,1460,9050503,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,12,0,0.0,23930,9050494,2356,Computers
2016-04-02,390878914,TNT GDN,1,0,0.0,0,9050509,2356,Tablets with full browsers
2016-04-09,390878914,TNT GDN,1,0,0.0,0,9040170,2356,Tablets with full browsers
2016-04-18,390878914,TNT GDN,5,0,0.0,3680,9040168,2356,Tablets with full browsers
2016-04-19,390878914,TNT GDN,1,0,0.0,4490,1007812,2356,Computers
2016-04-18,390878914,TNT GDN,14,0,0.0,24580,9040209,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,2,0,0.0,7880,9050514,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,7,0,0.0,4740,9050487,2356,Mobile devices with full browsers
2016-04-11,390878914,TNT GDN,5,0,0.0,11410,9040187,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,11,0,0.0,13700,9050494,2356,Computers
2016-04-19,390878914,TNT GDN,4,0,0.0,9530,1007826,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,1,0,0.0,0,9050483,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,23,0,0.0,56740,9040169,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,15,0,0.0,12320,9040234,2356,Mobile devices with full browsers
2016-04-04,390878914,TNT GDN,5,0,0.0,2920,9050520,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,1,0,0.0,0,9050526,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,4,0,0.0,4670,9040211,2356,Computers
2016-04-10,390878914,TNT GDN,2,0,0.0,2000,9050519,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,6,0,0.0,2370,9050490,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,5,0,0.0,8310,9040208,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,39,0,0.0,74030,9040175,2356,Tablets with full browsers
2016-04-12,390878914,TNT GDN,3,0,0.0,4390,1007829,2356,Tablets with full browsers
2016-04-19,390878914,TNT GDN,14,0,0.0,7160,1007749,2356,Computers
2016-04-06,390878914,TNT GDN,18,0,0.0,18120,9050500,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,1,0,0.0,1120,9040203,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,9,0,0.0,12600,9050506,2356,Mobile devices with full browsers
2016-04-18,390878914,TNT GDN,6,0,0.0,3960,9040243,2356,Tablets with full browsers
2016-04-19,390878914,TNT GDN,5,0,0.0,9980,1007779,2356,Computers
2016-04-07,390878914,TNT GDN,2,0,0.0,4960,9050479,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,2,0,0.0,3800,9050512,2356,Computers
2016-04-04,390878914,TNT GDN,34,0,0.0,52980,1007754,2356,Tablets with full browsers
2016-04-02,390878914,TNT GDN,14,0,0.0,30750,9040217,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,10,0,0.0,15630,9040221,2356,Tablets with full browsers
2016-04-06,390878914,TNT GDN,27,0,0.0,11770,9040240,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,40,0,0.0,92860,9040205,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,6,0,0.0,9650,9040223,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,21,0,0.0,33040,9040205,2356,Tablets with full browsers
2016-04-06,390878914,TNT GDN,15,0,0.0,12230,1007822,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,3,0,0.0,7210,9040223,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,1,0,0.0,0,9050504,2356,Mobile devices with full browsers
2016-04-10,390878914,TNT GDN,12,0,0.0,15400,1007795,2356,Tablets with full browsers
2016-04-19,390878914,TNT GDN,1,0,0.0,0,1007749,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,5,0,0.0,5740,9040223,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,10,0,0.0,19150,9040194,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,29,0,0.0,43140,1007774,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,12,0,0.0,10930,1007819,2356,Tablets with full browsers
2016-04-18,390878914,TNT GDN,14,0,0.0,10690,9040194,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,1,0,0.0,0,9040194,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,9,0,0.0,4420,9050497,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,9,0,0.0,9040,1007774,2356,Tablets with full browsers
2016-04-01,390878914,TNT GDN,94,0,0.0,131890,1007756,2356,Tablets with full browsers
2016-04-01,390878914,TNT GDN,8,0,0.0,0,9050514,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,3,0,0.0,4990,9050494,2356,Tablets with full browsers
2016-04-07,390878914,TNT GDN,2,0,0.0,0,1007817,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,9,0,0.0,24910,1007815,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,2,0,0.0,9980,9040180,2356,Tablets with full browsers
2016-04-03,390878914,TNT GDN,2,0,0.0,9430,9040197,2356,Tablets with full browsers
2016-04-19,390878914,TNT GDN,2,0,0.0,4970,9040181,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,1,0,0.0,0,9040233,2356,Mobile devices with full browsers
2016-04-04,390878914,TNT GDN,13,0,0.0,30560,9050511,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,4,0,0.0,4200,9040233,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,1,0,0.0,5000,9040242,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,15,0,0.0,47030,9050489,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,2,0,0.0,1830,9050493,2356,Mobile devices with full browsers
2016-04-10,390878914,TNT GDN,4,0,0.0,12600,9040201,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,20,0,0.0,18390,1007811,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,12,0,0.0,24550,9040227,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,1,0,0.0,4830,9050495,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,1,0,0.0,0,1007793,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,25,0,0.0,56810,9040227,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,5,0,0.0,12330,9050523,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,38,0,0.0,52190,1007793,2356,Mobile devices with full browsers
2016-04-08,390878914,TNT GDN,1,0,0.0,3290,9050523,2356,Tablets with full browsers
2016-04-09,390878914,TNT GDN,2,0,0.0,280,1007793,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,1,0,0.0,4930,1007762,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,1,0,0.0,3540,1007748,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,4,0,0.0,4190,9050523,2356,Tablets with full browsers
2016-04-06,390878914,TNT GDN,7,0,0.0,8620,9050515,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,1,0,0.0,0,9050508,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,35,0,0.0,68620,9050515,2356,Mobile devices with full browsers
2016-04-07,390878914,TNT GDN,2,0,0.0,2790,9040199,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,2,0,0.0,3950,9040166,2356,Tablets with full browsers
2016-04-18,390878914,TNT GDN,1,0,0.0,2780,1007803,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,10,0,0.0,27370,9040190,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,26,0,0.0,94190,9040219,2356,Computers
2016-04-13,390878914,TNT GDN,2,0,0.0,4290,9040166,2356,Tablets with full browsers
2016-04-19,390878914,TNT GDN,1,0,0.0,3970,9040190,2356,Mobile devices with full browsers
2016-04-11,390878914,TNT GDN,8,0,0.0,15430,9040190,2356,Tablets with full browsers
2016-04-12,390878914,TNT GDN,17,0,0.0,42840,9040185,2356,Mobile devices with full browsers
2016-04-04,390878914,TNT GDN,2,0,0.0,7570,9050510,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,1,0,0.0,5000,9050495,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,2,0,0.0,0,9050492,2356,Tablets with full browsers
2016-04-03,390878914,TNT GDN,98,0,0.0,182400,9040204,2356,Tablets with full browsers
2016-04-07,390878914,TNT GDN,16,0,0.0,23850,9050502,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,11,0,0.0,13000,1007769,2356,Tablets with full browsers
2016-04-06,390878914,TNT GDN,20,0,0.0,23910,9050502,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,2,0,0.0,4900,9050478,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,3,0,0.0,6030,9050478,2356,Computers
2016-04-16,390878914,TNT GDN,14,0,0.0,14070,1007816,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,22,0,0.0,14620,9050518,2356,Mobile devices with full browsers
2016-04-07,390878914,TNT GDN,1499,0,0.0,2576810,1007799,2356,Computers
2016-04-05,390878914,TNT GDN,282,0,0.0,256030,1007799,2356,Mobile devices with full browsers
2016-04-04,390878914,TNT GDN,528,0,0.0,920720,1007823,2356,Computers
2016-04-14,390878914,TNT GDN,20,0,0.0,23610,9050483,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,5236,0,0.0,6770460,1007753,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,95,0,0.0,144690,9040228,2356,Computers
2016-04-14,390878914,TNT GDN,195,0,0.0,201750,9040169,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,44,0,0.0,50540,1007776,2356,Tablets with full browsers
2016-04-18,390878914,TNT GDN,182,0,0.0,376310,9040222,2356,Computers
2016-04-06,390878914,TNT GDN,13,0,0.0,7500,9040222,2356,Tablets with full browsers
2016-04-07,390878914,TNT GDN,12,0,0.0,4750,9050520,2356,Mobile devices with full browsers
2016-04-10,390878914,TNT GDN,2317,0,0.0,3542610,1007749,2356,Computers
2016-04-13,390878914,TNT GDN,22,0,0.0,24990,1007829,2356,Mobile devices with full browsers
2016-04-12,390878914,TNT GDN,725,1,0.0,1058690,1007802,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,509,0,0.0,804420,1007828,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,31,0,0.0,44680,9050507,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,4909,2,0.0,6086670,1007828,2356,Mobile devices with full browsers
2016-04-05,390878914,TNT GDN,139,0,0.0,356660,1007765,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,765,1,0.0,962490,1007802,2356,Computers
2016-04-10,390878914,TNT GDN,1408,0,0.0,1750230,1007778,2356,Computers
2016-04-11,390878914,TNT GDN,12,0,0.0,6570,1007778,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,2246,0,0.0,2409680,1007749,2356,Mobile devices with full browsers
2016-04-12,390878914,TNT GDN,36,0,0.0,58280,9050507,2356,Mobile devices with full browsers
