Day,Campaign ID,Campaign,Impressions,Clicks,All conv.,Cost,City,Country/Territory,Device
2016-04-14,390878914,TNT GDN,2,0,0.0,7820,1007769,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,4,0,0.0,9800,9050524,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,6,0,0.0,5340,1007769,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,9,0,0.0,24760,9050499,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,59,0,0.0,91190,9040229,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,5,0,0.0,3270,9050530,2356,Computers
2016-04-13,390878914,TNT GDN,2,0,0.0,0,9050509,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,18,0,0.0,22230,9040228,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,100,0,0.0,92190,9040175,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,24350,2,0.0,40026910,1007768,2356,Computers
2016-04-13,390878914,TNT GDN,21,0,0.0,33940,1007819,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,11,0,0.0,8480,9050529,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,171,0,0.0,318280,9040201,2356,Computers
2016-04-13,390878914,TNT GDN,6596,1,0.0,7941940,1007809,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,7944,2,0.0,9758390,1007788,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,12302,1,0.0,19535090,1007809,2356,Computers
2016-04-16,390878914,TNT GDN,12,0,0.0,26880,9040235,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,110,0,0.0,191070,9050498,2356,Computers
2016-04-16,390878914,TNT GDN,90,0,0.0,82010,9040217,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,10,0,0.0,17520,1007774,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,1964,0,0.0,1965590,1007749,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,136,0,0.0,294430,9040224,2356,Computers
2016-04-14,390878914,TNT GDN,10,0,0.0,8310,9040208,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,4,0,0.0,4450,9040208,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,31,0,0.0,70340,9040212,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,8,0,0.0,27340,9040230,2356,Computers
2016-04-15,390878914,TNT GDN,47,0,0.0,42070,1007799,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,245,0,0.0,476230,9040188,2356,Computers
2016-04-13,390878914,TNT GDN,81,0,0.0,129130,1007754,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,110,0,0.0,116540,1007744,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,3,0,0.0,5000,1007811,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,140,0,0.0,266730,9050528,2356,Computers
2016-04-16,390878914,TNT GDN,9,0,0.0,16890,9050528,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),26,0,0.0,21350000,1007748,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),16,0,0.0,10810000,1007776,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),10,0,0.0,3210000,9040227,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,2710000,1007756,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,0,1007827,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,0,1007772,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),9,0,0.0,8390000,1007829,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,3720000,1007815,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040179,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),10,0,0.0,3190000,1007755,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050500,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),11,0,0.0,0,1007758,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),8,0,0.0,3380000,9040184,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),19,0,0.0,5890000,1007793,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),65,0,0.0,36180000,9050485,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,1,0,0.0,0,1007762,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,2500000,1007762,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,2950000,1007791,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,1690000,9050483,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),13,0,0.0,1360000,9050513,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),15,0,0.0,11810000,9040192,2356,Computers
2016-04-14,390878914,TNT GDN,160,0,0.0,145780,1007778,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,15,0,0.0,6190,9050524,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,9,0,0.0,14860,9050490,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,60,0,0.0,63990,9040222,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,177,0,0.0,269080,1007769,2356,Computers
2016-04-13,390878914,TNT GDN,222,0,0.0,279290,9050505,2356,Computers
2016-04-15,390878914,TNT GDN,59,0,0.0,45770,1007787,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,57,0,0.0,180250,9050503,2356,Computers
2016-04-16,390878914,TNT GDN,341,0,0.0,652180,1007773,2356,Computers
2016-04-14,390878914,TNT GDN,4,0,0.0,6070,9040242,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,20,0,0.0,8930000,9040245,2356,Computers
2016-04-15,390878914,TNT GDN,108,0,0.0,261480,1007766,2356,Computers
2016-04-14,390878914,TNT GDN,22,0,0.0,18390,9040228,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,624,0,0.0,1054640,9040178,2356,Computers
2016-04-13,390878914,TNT GDN,556,0,0.0,1150710,1007800,2356,Computers
2016-04-15,390878914,TNT GDN,5,0,0.0,15350,9050517,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,598,0,0.0,969600,1007759,2356,Computers
2016-04-13,390878914,TNT GDN,12,0,0.0,28640,9050529,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,1007759,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,32,0,0.0,38360,9040191,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,76,0,0.0,197960,9040180,2356,Computers
2016-04-14,390878914,TNT GDN,616,0,0.0,994480,1007759,2356,Computers
2016-04-14,390878914,TNT GDN,2984,2,0.0,3451940, --,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,300,0,0.0,470270,9040190,2356,Computers
2016-04-13,390878914,TNT GDN,23,0,0.0,37260,1007823,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,14,0,0.0,22360,9040241,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,1943,0,0.0,2203340,1007749,2356,Computers
2016-04-15,390878914,TNT GDN,392,0,0.0,511900,1007745,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,2246,0,0.0,2409680,1007749,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,98,0,0.0,170330,1007774,2356,Computers
2016-04-13,390878914,TNT GDN,21,0,0.0,30830,9040202,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,460,1,0.0,758450,9050502,2356,Computers
2016-04-16,390878914,TNT GDN,54,0,0.0,42100,1007803,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,158,0,0.0,228700,1007821,2356,Computers
2016-04-16,390878914,TNT GDN,5,0,0.0,1670,9040208,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,519,0,0.0,785420,9040210,2356,Computers
2016-04-15,390878914,TNT GDN,193,0,0.0,289820,1007754,2356,Computers
2016-04-16,390878914,TNT GDN,48,0,0.0,93120,9050477,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,341,0,0.0,558410,1007754,2356,Computers
2016-04-14,390878914,TNT GDN,79,0,0.0,145080,9040187,2356,Computers
2016-04-14,390878914,TNT GDN,89,0,0.0,171360,9050528,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1507,0,0.0,814030000,1007751,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040168,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),13,0,0.0,7090000,9050486,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,3750000,9050480,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),29,0,0.0,6340000,9040223,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,1007797,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),80,0,0.0,22860000,1007827,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),32,0,0.0,12240000,1007827,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),31,0,0.0,14950000,1007829,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050486,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),11,0,0.0,7660000,9040243,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),14,0,0.0,7990000,9050511,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050501,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,1007762,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),19,0,0.0,9380000,9050513,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040196,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040196,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,1007791,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,2740000,9040213,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),17,0,0.0,1470000,9040193,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),22,0,0.0,7450000,9040218,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,1830000,9040203,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040239,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),120,0,0.0,46040000,1007824,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,1390000,1007804,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),37,0,0.0,9160000,9040237,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,5240000,9050525,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),15,0,0.0,3190000,9040204,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050494,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),7,0,0.0,5180000,9050491,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),65,0,0.0,20380000,9040214,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,0,1007812,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),15,0,0.0,5170000,9040209,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),8,0,0.0,2670000,1007812,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,2020000,1007819,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),66,0,0.0,23520000,1007819,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,0,9050527,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),34,0,0.0,9370000,1007823,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),26,0,0.0,7770000,9040235,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,3470000,1007823,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),38,0,0.0,7440000,1007790,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),27,0,0.0,13270000,9040240,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),17,0,0.0,8170000,1007821,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),14,0,0.0,800000,9040217,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,9040224,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,1007808,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),81,0,0.0,26750000,1007765,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),68,0,0.0,25700000,9040215,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),209,0,0.0,73650000,1007765,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,8,0,0.0,9660,9040200,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,3,0,0.0,0,9050482,2356,Computers
2016-04-13,390878914,TNT GDN,2,0,0.0,4940,9050482,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,454,0,0.0,934790,1007797,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,3,0,0.0,0,1007827,2356,Computers
2016-04-16,390878914,TNT GDN,205,0,0.0,374030,1007814,2356,Computers
2016-04-13,390878914,TNT GDN,2,0,0.0,5000,1007815,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,715,0,0.0,1483350,1007827,2356,Computers
2016-04-16,390878914,TNT GDN,42,0,0.0,78460,9050486,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,2560000,9050523,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,54,0,0.0,104340,9040184,2356,Computers
2016-04-14,390878914,TNT GDN,36,0,0.0,45470,9040184,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,3051,0,0.0,3993240,1007805,2356,Computers
2016-04-16,390878914,TNT GDN,3,0,0.0,5850,9050522,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,2420000,1007810,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,41,0,0.0,93920,9050511,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,4305,0,0.0,5664930,1007753,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,144,0,0.0,237100,9050484,2356,Computers
2016-04-14,390878914,TNT GDN,119,0,0.0,150090,9040192,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,103,0,0.0,191680,9040213,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,41,0,0.0,67180,9040205,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,1745,0,0.0,3426900,1007760,2356,Computers
2016-04-16,390878914,TNT GDN,17,1,0.0,28290,9040239,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,15,0,0.0,12180,9040218,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,627,0,0.0,964450,9040218,2356,Computers
2016-04-16,390878914,TNT GDN,2,0,0.0,4720,9050515,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,43,0,0.0,40450,9040193,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,14,0,0.0,19450,9040239,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,885,0,0.0,1031770,9040246,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,699,0,0.0,956000,1007826,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,3,0,0.0,1740000,1007792,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,104,0,0.0,189350,9040246,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,2,0,0.0,0,1007826,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,228,0,0.0,336920,9040167,2356,Computers
2016-04-13,390878914,TNT GDN,184,0,0.0,277750,9040237,2356,Computers
2016-04-14,390878914,TNT GDN,1586,0,0.0,3114330,1007785,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,17,0,0.0,24780,9050492,2356,Computers
2016-04-15,390878914,TNT GDN,471,0,0.0,705770,1007778,2356,Computers
2016-04-16,390878914,TNT GDN,1,0,0.0,3160,9050506,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,133,0,0.0,182650,1007801,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,16,0,0.0,26860,1007773,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,9,0,0.0,2930,9040242,2356,Computers
2016-04-15,390878914,TNT GDN,2,0,0.0,0,9050503,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,100,0,0.0,181080,1007825,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,2,0,0.0,0,9040204,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,261,0,0.0,302950,9040178,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,740,0,0.0,1346250,9040178,2356,Computers
2016-04-15,390878914,TNT GDN,1463,0,0.0,2339060,1007768,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,3,0,0.0,6490,9040201,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,26,0,0.0,33900,9040185,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,81,0,0.0,81940,9050517,2356,Computers
2016-04-15,390878914,TNT GDN,707,0,0.0,1345290,1007823,2356,Computers
2016-04-16,390878914,TNT GDN,10,0,0.0,27370,9040190,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,1007767,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,1250000,9040190,2356,Computers
2016-04-13,390878914,TNT GDN,939,0,0.0,1892050,1007809,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,74,0,0.0,87430,9040241,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050482,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050489,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040168,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),12,0,0.0,5570000,9050487,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),19,0,0.0,4760000,9040223,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,960000,9050481,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050486,2356,Other
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),27,0,0.0,8190000,9040227,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,2780000,1007829,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),47,0,0.0,3170000,1007815,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050486,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),18,0,0.0,1710000,9050507,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),10,0,0.0,2060000,9040166,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,1380000,9040226,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),11,0,0.0,5390000,1007758,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),20,0,0.0,5220000,9050511,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,1550000,9050501,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),16,0,0.0,430000,9040189,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,1440000,9040192,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),27,0,0.0,4400000,9040196,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),38,0,0.0,12820000,9050515,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,0,9040174,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),9,0,0.0,3990000,9050515,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),9,0,0.0,0,9050479,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),71,0,0.0,32120000,9040183,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),128,0,0.0,46450000,9040231,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,4660000,9040197,2356,Computers
2016-04-13,390878914,TNT GDN,436,0,0.0,590860,1007761,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,150,0,0.0,216800,1007774,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,2,0,0.0,0,1007822,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,9040195,2356,Computers
2016-04-14,390878914,TNT GDN,3,0,0.0,4940,9040220,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,56,0,0.0,45300,9040195,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,1,0,0.0,4960,1007803,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,98,0,0.0,199870,9050528,2356,Computers
2016-04-15,390878914,TNT GDN,25,0,0.0,23440,9040215,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,402,0,0.0,563930,1007764,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,34,0,0.0,45590,1007811,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,4,0,0.0,7660,9040187,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1356,0,0.0,494470000,1007828,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),21,0,0.0,9530000,9040204,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,9040228,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,2450000,9040245,2356,Other
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),13,0,0.0,0,9040214,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),17,0,0.0,8870000,1007812,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),29,0,0.0,12440000,9040209,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050524,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1176,0,0.0,544050000,1007768,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),7,0,0.0,1600000,9040225,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,2340000,9040191,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),14,0,0.0,2670000,1007802,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),16,0,0.0,10100000,9050517,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),16,0,0.0,4050000,1007795,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050498,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040241,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),44,0,0.0,18850000,1007823,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,0,9040240,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050498,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),180,0,0.0,58400000,1007809,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),35,0,0.0,12750000,9040173,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),28,0,0.0,7700000,9040212,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),7,0,0.0,1710000,1007774,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,990000,9050495,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,1700000,1007803,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),51,0,0.0,17040000,9040199,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,1007821,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),9,0,0.0,6420000,9040217,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,0,1007774,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,1007774,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),53,0,0.0,13190000,9040215,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,4730000,1007764,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,8,0,0.0,12730,9040168,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,55,0,0.0,54350,1007777,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,169,0,0.0,248610,9040200,2356,Computers
2016-04-14,390878914,TNT GDN,9,0,0.0,25120,9040168,2356,Tablets with full browsers
